year,ncessch,school_name,lea_name,street_location,city_location,zip_location,county_code,latitude,longitude,school_level,school_type,school_status,charter,magnet,virtual,lowest_grade_offered,highest_grade_offered,enrollment,teachers_fte
2018,360009806004,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #24,30-20 THOMSON AVE,LONG ISLAND CITY,11101,36081,40.744757,-73.93675,3,1,1,0,0,0,9,12,643,40
2018,360009806028,CIVIC LEADERSHIP ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #24,45-10 94TH ST,ELMHURST,11373,36081,40.743391,-73.871405,3,1,1,0,0,0,9,12,591,33
2018,360009806040,LEARNERS AND LEADERS,NEW YORK CITY GEOGRAPHIC DISTRICT #24,378 SENECA AVE,GLENDALE,11385,36081,40.706925,-73.914938,1,1,1,0,0,0,-1,5,596,45
2018,360009806060,PIONEER ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #24,40-20 100TH ST,CORONA,11368,36081,40.748836,-73.865337,1,1,1,0,0,0,0,5,901,63
2018,360009806066,VOYAGES PREPARATORY,NEW YORK CITY GEOGRAPHIC DISTRICT #24,45-10 94TH ST,ELMHURST,11373,36081,40.743675,-73.8705,7,1,1,0,0,0,9,9,225,12
2018,360009806084,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #24,45-10 94TH ST,ELMHURST,11373,36081,40.743734,-73.870532,3,1,1,0,0,0,9,12,414,31
2018,360009806179,HELEN M MARSHALL SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #24,110-08 NORTHERN BLVD,CORONA,11368,36081,40.757709,-73.858951,1,1,1,0,0,0,0,5,567,45
2018,360009806223,ACE ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS,NEW YORK CITY GEOGRAPHIC DISTRICT #24,55-20 METROPOLITAN AVE,RIDGEWOOD,11385,36081,40.71269,-73.908201,1,1,1,0,0,0,-1,5,589,35
2018,360009806278,MASPETH HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #24,54-40 74TH ST,ELMHURST,11373,36081,40.72907,-73.887638,3,1,1,0,0,0,9,12,1213,63
2018,360009806323,PS 110,NEW YORK CITY GEOGRAPHIC DISTRICT #24,43-18 97TH PL,CORONA,11368,36081,40.745529,-73.866389,1,1,1,0,0,0,0,5,895,63
2018,360009806430,ELM TREE ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #24,50-51 98TH ST,CORONA,11368,36081,40.741513,-73.863555,1,1,1,0,0,0,-1,5,517,38
2018,360009806431,CORONA ARTS AND SCIENCES ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #24,98-11 44TH AVE,CORONA,11368,36081,40.745947,-73.865215,2,1,1,0,0,0,6,8,756,61
2018,360009806432,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,NEW YORK CITY GEOGRAPHIC DISTRICT #24,48-01 90TH ST,ELMHURST,11373,36081,40.740591,-73.874174,3,1,1,0,0,0,9,12,264,22
2018,360009806485,CHILDRENS LAB SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #24,45-46 42ND ST,LONG ISLAND CITY,11104,36081,40.74202,-73.922281,1,1,1,0,0,0,-1,4,427,33
2018,360009806544,ROSE M SINGER CENTER,NEW YORK CITY GEOGRAPHIC DISTRICT #24,19-19 HAZEN ST,EAST ELMHURST,11370,36081,40.77331,-73.892831,3,4,1,0,0,0,8,12,140,12
2018,360009901917,BAYSIDE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,32-24 CORP KENNEDY ST,BAYSIDE,11361,36081,40.771425,-73.780973,3,1,1,0,0,0,9,12,2868,162
2018,360009901919,BENJAMIN N CARDOZO HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,57-00 223RD ST,BAYSIDE,11364,36081,40.752042,-73.756638,3,1,1,0,0,0,9,12,3617,176
2018,360009901953,FRANCIS LEWIS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,58-20 UTOPIA PKY,FRESH MEADOWS,11365,36081,40.740619,-73.79346,3,1,1,0,0,0,9,12,4469,230
2018,360009902030,MARTIN VAN BUREN HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,230-17 HILLSIDE AVE,QUEENS VILLAGE,11427,36081,40.733569,-73.739262,3,1,1,0,0,0,9,12,1171,70
2018,360009902099,PS 18 WINCHESTER,NEW YORK CITY GEOGRAPHIC DISTRICT #26,86-35 235TH CT,QUEENS VILLAGE,11427,36081,40.73189,-73.732082,1,1,1,0,0,0,-1,5,583,40
2018,360009902129,PS 26 RUFUS KING,NEW YORK CITY GEOGRAPHIC DISTRICT #26,195-02 69TH AVE,FLUSHING,11365,36081,40.736649,-73.778036,1,1,1,0,0,0,-1,5,711,47
2018,360009902145,PS 31 BAYSIDE,NEW YORK CITY GEOGRAPHIC DISTRICT #26,211-45 46TH RD,BAYSIDE,11361,36081,40.757679,-73.768924,1,1,1,0,0,0,-1,5,537,39
2018,360009902183,PS 41 CROCHERON,NEW YORK CITY GEOGRAPHIC DISTRICT #26,214-43 35TH AVE,BAYSIDE,11361,36081,40.769838,-73.77111,1,1,1,0,0,0,0,5,463,32
2018,360009902203,PS 46 ALLEY POND,NEW YORK CITY GEOGRAPHIC DISTRICT #26,64-45 218TH ST,BAYSIDE,11364,36081,40.74537,-73.757882,1,1,1,0,0,0,-1,5,561,48
2018,360009902281,JHS 67 LOUIS PASTEUR,NEW YORK CITY GEOGRAPHIC DISTRICT #26,51-60 MARATHON PKWY,LITTLE NECK,11362,36081,40.762516,-73.734206,2,1,1,0,0,0,6,8,951,53
2018,360009902301,JHS 74 NATHANIEL HAWTHORNE,NEW YORK CITY GEOGRAPHIC DISTRICT #26,61-15 OCEANIA ST,BAYSIDE,11361,36081,40.745138,-73.766806,2,1,1,0,0,0,6,8,1156,70
2018,360009902358,PS 94 DAVID D PORTER,NEW YORK CITY GEOGRAPHIC DISTRICT #26,41-77 LITTLE NECK PKWY,LITTLE NECK,11363,36081,40.771336,-73.738655,1,1,1,0,0,0,0,5,311,25
2018,360009902372,PS 98 DOUGLASTON SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #26,40-20 235TH ST,DOUGLASTON,11363,36081,40.769122,-73.74976,1,1,1,0,0,0,-1,5,281,23
2018,360009902428,JAMES J AMBROSE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #26,80-51 261ST ST,FLORAL PARK,11004,36081,40.743929,-73.70951,1,1,1,0,0,0,-1,5,774,44
2018,360009902488,PS 133,NEW YORK CITY GEOGRAPHIC DISTRICT #26,248-05 86TH AVE,BELLEROSE,11426,36081,40.732074,-73.717671,1,1,1,0,0,0,-1,5,583,40
2018,360009902568,MS 158 MARIE CURIE,NEW YORK CITY GEOGRAPHIC DISTRICT #26,46-35 OCEANIA ST,BAYSIDE,11361,36081,40.756229,-73.772337,2,1,1,0,0,0,6,8,1078,61
2018,360009902571,PS 159,NEW YORK CITY GEOGRAPHIC DISTRICT #26,205-01 33RD AVE,BAYSIDE,11361,36081,40.769817,-73.783812,1,1,1,0,0,0,-1,5,654,43
2018,360009902580,PS 162 JOHN GOLDEN,NEW YORK CITY GEOGRAPHIC DISTRICT #26,201-02 53RD AVE,BAYSIDE,11361,36081,40.748904,-73.776836,1,1,1,0,0,0,-1,5,665,39
2018,360009902608,IRWIN ALTMAN MIDDLE SCHOOL 172,NEW YORK CITY GEOGRAPHIC DISTRICT #26,81-14 257TH ST,FLORAL PARK,11004,36081,40.741839,-73.713344,2,1,1,0,0,0,6,8,979,62
2018,360009902610,PS 173 FRESH MEADOWS,NEW YORK CITY GEOGRAPHIC DISTRICT #26,174-10 67TH AVE,FLUSHING,11365,36081,40.734203,-73.795398,1,1,1,0,0,0,-1,5,965,61
2018,360009902622,PS/IS 178 HOLLISWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #26,189-10 RADNOR RD,JAMAICA,11423,36081,40.724511,-73.777166,1,1,1,0,0,0,-1,8,553,37
2018,360009902642,PS 186 CASTLEWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #26,252-12 72ND AVE,BELLEROSE,11426,36081,40.749653,-73.721363,1,1,1,0,0,0,-1,5,374,63
2018,360009902646,PS 188 KINGSBURY,NEW YORK CITY GEOGRAPHIC DISTRICT #26,218-12 HARTLAND AVE,FLUSHING,11364,36081,40.736063,-73.753669,1,1,1,0,0,0,-1,5,722,43
2018,360009902654,PS 191 MAYFLOWER,NEW YORK CITY GEOGRAPHIC DISTRICT #26,85-15 258TH ST,FLORAL PARK,11001,36081,40.734302,-73.708851,1,1,1,0,0,0,-1,5,382,23
2018,360009902687,PS 203 OAKLAND GARDENS,NEW YORK CITY GEOGRAPHIC DISTRICT #26,53-11 SPRNGFLD BLVD,BAYSIDE,11364,36081,40.753527,-73.75995,1,1,1,0,0,0,-1,5,911,57
2018,360009902693,PS 205 ALEXANDER GRAHAM BELL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,75-25 BELL BLVD,BAYSIDE,11361,36081,40.737659,-73.756193,1,1,1,0,0,0,-1,5,314,23
2018,360009902709,PS 213 CARL ULLMAN SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #26,231-02 67TH AVE,BAYSIDE,11364,36081,40.747492,-73.745748,1,1,1,0,0,0,-1,5,456,29
2018,360009902716,JHS 216 GEORGE J RYAN,NEW YORK CITY GEOGRAPHIC DISTRICT #26,64-20 175TH ST,FLUSHING,11365,36081,40.73749,-73.794506,2,1,1,0,0,0,6,8,1513,85
2018,360009902726,PS 221 NORTH HILLS SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #26,57-40 MARATHON PKWY,LITTLE NECK,11362,36081,40.758597,-73.731388,1,1,1,0,0,0,-1,5,633,37
2018,360009905536,QUEENS HIGH SCHOOL OF TEACHING LIBERAL ARTS AND SCIENCES,NEW YORK CITY GEOGRAPHIC DISTRICT #26,74-20 COMMONWEALTH BLVD,BELLEROSE,11426,36081,40.744281,-73.728953,3,1,1,0,0,0,9,12,1078,68
2018,360009905567,PS/IS 266,NEW YORK CITY GEOGRAPHIC DISTRICT #26,74-10 COMMONWEALTH BLVD,BELLEROSE,11426,36081,40.745692,-73.728164,1,1,1,0,0,0,-1,8,657,48
2018,360009906468,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #26,230-17 HILLSIDE AVE,QUEENS VILLAGE,11427,36081,40.73388,-73.739721,3,3,1,0,0,0,9,12,523,30
2018,360009906626,PS 376,NEW YORK CITY GEOGRAPHIC DISTRICT #26,210-21 48TH AVE,FLUSHING,11364,36081,40.755161,-73.770606,1,1,1,0,0,0,-1,1,170,14
2018,360010001414,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,160-20 GOETHALS AVE,JAMAICA,11432,36081,40.718508,-73.805955,3,1,1,0,0,0,6,12,711,39
2018,360010001951,FOREST HILLS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,67-01 110TH ST,FOREST HILLS,11375,36081,40.729752,-73.845034,3,1,1,0,0,0,9,12,3792,204
2018,360010001965,HILLCREST HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,160-05 HIGHLAND AVE,JAMAICA,11432,36081,40.709423,-73.802303,3,1,1,0,0,0,9,12,3286,177
2018,360010002181,PS 40 SAMUEL HUNTINGTON,NEW YORK CITY GEOGRAPHIC DISTRICT #28,109-20 UNION HALL ST,JAMAICA,11433,36081,40.694119,-73.790991,1,1,1,0,0,0,-1,5,389,32
2018,360010002213,PS 48 WILLIAM WORDSWORTH,NEW YORK CITY GEOGRAPHIC DISTRICT #28,108-29 155TH ST,JAMAICA,11433,36081,40.694043,-73.796637,1,1,1,0,0,0,-1,5,563,40
2018,360010002222,PS 50 TALFOURD LAWN ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,143-26 101ST AVE,JAMAICA,11435,36081,40.695077,-73.806876,1,1,1,0,0,0,-1,5,844,54
2018,360010002236,PS 54 HILLSIDE,NEW YORK CITY GEOGRAPHIC DISTRICT #28,86-02 127TH ST,RICHMOND HILL,11418,36081,40.702666,-73.82441,1,1,1,0,0,0,0,5,524,41
2018,360010002241,PS 55 MAURE,NEW YORK CITY GEOGRAPHIC DISTRICT #28,131-10 97TH AVE,RICHMOND HILL,11418,36081,40.693919,-73.816294,1,1,1,0,1,0,-1,5,510,38
2018,360010002297,CATHERINE & COUNT BASIE MIDDLE SCHOOL 72,NEW YORK CITY GEOGRAPHIC DISTRICT #28,133-25 GUY R BREWER BLVD,JAMAICA,11434,36081,40.675025,-73.775687,2,1,1,0,0,0,6,8,342,30
2018,360010002317,PS 80 THURGOOD MARSHALL MAGNET SCHOOL OF MULTIMEDIA,NEW YORK CITY GEOGRAPHIC DISTRICT #28,171-05 137TH AVE,JAMAICA,11434,36081,40.673275,-73.768996,1,1,1,0,0,0,-1,5,472,38
2018,360010002322,PS 82 HAMMOND,NEW YORK CITY GEOGRAPHIC DISTRICT #28,88-02 144TH ST,JAMAICA,11435,36081,40.703949,-73.812193,1,1,1,0,0,0,0,5,650,44
2018,360010002333,PS 86,NEW YORK CITY GEOGRAPHIC DISTRICT #28,87-41 PARSONS BLVD,JAMAICA,11432,36081,40.709439,-73.803649,1,1,1,0,0,0,-1,5,861,54
2018,360010002376,PS 99 KEW GARDENS,NEW YORK CITY GEOGRAPHIC DISTRICT #28,82-37 KEW GARDENS RD,KEW GARDENS,11415,36081,40.711321,-73.827978,1,1,1,0,0,0,0,6,784,53
2018,360010002384,PS 101 SCHOOL IN THE GARDENS,NEW YORK CITY GEOGRAPHIC DISTRICT #28,2 RUSSELL PL,FOREST HILLS,11375,36081,40.715284,-73.843628,1,1,1,0,0,0,-1,6,669,41
2018,360010002437,PS 117 J KELD/BRIARWOOD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,85-15 143RD ST,JAMAICA,11435,36081,40.710318,-73.81318,1,1,1,0,0,0,-1,5,973,64
2018,360010002448,PS 121,NEW YORK CITY GEOGRAPHIC DISTRICT #28,126-10 109TH AVE,SOUTH OZONE PARK,11420,36081,40.683944,-73.815444,1,1,1,0,0,0,-1,5,884,58
2018,360010002508,PS 139 REGO PARK,NEW YORK CITY GEOGRAPHIC DISTRICT #28,93-06 63RD DR,REGO PARK,11374,36081,40.728312,-73.863106,1,1,1,0,0,0,0,5,735,48
2018,360010002510,PS 140 EDWARD K ELLINGTON,NEW YORK CITY GEOGRAPHIC DISTRICT #28,116-01 166TH ST,JAMAICA,11434,36081,40.68714,-73.781073,1,1,1,0,1,0,-1,5,474,31
2018,360010002523,PS 144 COL JEROMUS REMSEN,NEW YORK CITY GEOGRAPHIC DISTRICT #28,93-02 69TH AVE,FOREST HILLS,11375,36081,40.715173,-73.852997,1,1,1,0,0,0,-1,5,904,52
2018,360010002567,JHS 157 STEPHEN A HALSEY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,63-55 102ND ST,REGO PARK,11374,36081,40.732261,-73.853262,2,1,1,0,0,0,6,9,1655,95
2018,360010002574,PS 160 WALTER FRANCIS BISHOP,NEW YORK CITY GEOGRAPHIC DISTRICT #28,109-59 INWOOD ST,JAMAICA,11435,36081,40.688131,-73.800015,1,1,1,0,0,0,-1,5,615,43
2018,360010002612,PS 174 WILLIAM SIDNEY MOUNT,NEW YORK CITY GEOGRAPHIC DISTRICT #28,65-10 DIETERLE CRESCENT,REGO PARK,11374,36081,40.720754,-73.861417,1,1,1,0,0,0,-1,5,683,40
2018,360010002614,PS 175 LYNN GROSS DISCOVERY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,64-35 102ND ST,REGO PARK,11374,36081,40.730849,-73.852662,1,1,1,0,0,0,-1,5,807,47
2018,360010002653,JHS 190 RUSSELL SAGE,NEW YORK CITY GEOGRAPHIC DISTRICT #28,68-17 AUSTIN ST,FOREST HILLS,11375,36081,40.723232,-73.851745,2,1,1,0,0,0,6,8,1078,60
2018,360010002667,PS 196 GRAND CENTRAL PARKWAY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,71-25 113TH ST,FOREST HILLS,11375,36081,40.722949,-73.837685,1,1,1,0,0,0,-1,5,1027,59
2018,360010002696,PS 206 HORACE HARDING SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,61-02 98TH ST,REGO PARK,11374,36081,40.734104,-73.861239,1,1,1,0,0,0,-1,5,615,38
2018,360010002718,JHS 217 ROBERT A VAN WYCK,NEW YORK CITY GEOGRAPHIC DISTRICT #28,85-05 144TH ST,JAMAICA,11435,36081,40.710535,-73.812024,2,1,1,0,0,0,6,8,1667,99
2018,360010002723,PS 220 EDWARD MANDEL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,62-10 108TH ST,FOREST HILLS,11375,36081,40.736504,-73.851992,1,1,1,0,0,0,-1,5,701,47
2018,360010002881,THOMAS A EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,165-65 84TH AVE,JAMAICA,11432,36081,40.716161,-73.79885,3,3,1,0,0,0,9,12,2194,112
2018,360010003176,JHS 8 RICHARD S GROSSLEY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,108-35 167TH ST,JAMAICA,11433,36081,40.697047,-73.786808,2,1,1,0,0,0,6,8,386,30
2018,360010004611,PS 182 SAMANTHA SMITH,NEW YORK CITY GEOGRAPHIC DISTRICT #28,153-27 88TH AVE,JAMAICA,11432,36081,40.706761,-73.803036,1,1,1,0,0,0,0,5,714,48
2018,360010004734,PS 161 ARTHUR ASHE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,101-33 124TH ST,JAMAICA,11419,36081,40.690543,-73.821291,1,1,1,0,0,0,-1,5,637,47
2018,360010005297,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,NEW YORK CITY GEOGRAPHIC DISTRICT #28,94-50 159TH ST,JAMAICA,11451,36081,40.700975,-73.798452,3,1,1,0,0,0,9,12,475,27
2018,360010005534,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,116-25 GUY R BREWER BLVD,JAMAICA,11434,36081,40.685758,-73.783501,3,1,1,0,0,0,9,12,465,31
2018,360010005832,YOUNG WOMENS LEADERSHIP SCHOOL-QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #28,150-91 87TH RD,JAMAICA,11432,36081,40.708447,-73.804211,3,1,1,0,0,0,6,12,549,37
2018,360010005935,YORK EARLY COLLEGE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,108-35 167TH ST,JAMAICA,11433,36081,40.697144,-73.786551,3,1,1,0,0,0,6,12,657,28
2018,360010006005,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,167-01 GOTHIC DR,JAMAICA,11432,36081,40.714398,-73.79821,3,1,1,0,0,0,6,12,666,45
2018,360010006067,ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,108-55 69TH ST,FOREST HILLS,11375,36081,40.725678,-73.844063,1,1,1,0,0,0,-1,3,209,15
2018,360010006174,HILLSIDE ARTS & LETTERS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,167-01 GOTHIC DR,JAMAICA,11432,36081,40.714398,-73.79821,3,1,1,0,0,0,9,12,446,32
2018,360010006182,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,NEW YORK CITY GEOGRAPHIC DISTRICT #28,162-02 HILLSIDE AVE,JAMAICA,11432,36081,40.70822,-73.79966,3,1,1,0,0,0,9,12,188,12
2018,360010006188,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,91-30 METROPOLITAN AVE,REGO PARK,11374,36081,40.708456,-73.855888,3,1,1,0,0,0,6,12,833,63
2018,360010006209,QUEENS METROPOLITAN HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,91-30 METROPOLITAN AVE,REGO PARK,11374,36081,40.708456,-73.855888,3,1,1,0,0,0,9,12,1095,66
2018,360010006213,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,NEW YORK CITY GEOGRAPHIC DISTRICT #28,167-01 GOTHIC DR,JAMAICA,11432,36081,40.714398,-73.79821,3,1,1,0,0,0,9,12,461,27
2018,360010006283,JAMAICA GATEWAY TO THE SCIENCES,NEW YORK CITY GEOGRAPHIC DISTRICT #28,167-01 GOTHIC DR,JAMAICA,11432,36081,40.714398,-73.79821,3,1,1,0,0,0,9,12,492,28
2018,360010006284,JERMAINE L GREEN STEM INSTITUTE IN QUEENS (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,126-10 BEDELL ST,JAMAICA,11434,36081,40.67997,-73.77442,1,1,1,0,0,0,-1,5,574,41
2018,360010006438,EMERSON SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,108-35 167TH ST,JAMAICA,11433,36081,40.697219,-73.786493,2,1,1,0,0,0,6,8,353,30
2018,360010006518,JAMAICA CHILDRENS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,109-20 UNION HALL ST,JAMAICA,11433,36081,40.694119,-73.790991,1,1,1,0,0,0,0,4,198,18
2018,360010006533,REDWOOD MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,133-25 GUY R BREWER BLVD,JAMAICA,11434,36081,40.67504,-73.775561,2,1,1,0,0,0,6,8,343,23
2018,360010006548,MS 358,NEW YORK CITY GEOGRAPHIC DISTRICT #28,88-06 164TH ST,JAMAICA,11432,36081,40.708705,-73.79842,2,1,1,0,1,0,6,8,366,26
2018,360010006564,QUEENS SCHOOL FOR LEADERSHIP AND EXCELLENCE (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,88-06 164TH ST,JAMAICA,11432,36081,40.708705,-73.79842,1,1,1,0,1,0,-1,3,428,30
2018,360010101408,MATH/SCIENCE RESEARCH/TECH MAGNET,NEW YORK CITY GEOGRAPHIC DISTRICT #29,207-01 116TH AVE,CAMBRIA HEIGHTS,11411,36081,40.698237,-73.746168,3,1,1,0,0,0,8,12,390,22
2018,360010101413,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #29,207-01 116TH AVE,CAMBRIA HEIGHTS,11411,36081,40.698165,-73.74621,3,1,1,0,0,0,9,12,437,26
2018,360010101997,IS 238 SUSAN B ANTHONY ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #29,88-15 182ND ST,HOLLIS,11423,36081,40.712867,-73.779909,2,1,1,0,0,0,6,8,1298,83
2018,360010102089,PS 15 JACKIE ROBINSON,NEW YORK CITY GEOGRAPHIC DISTRICT #29,121-15 LUCAS ST,SPRINGFIELD GARDENS,11413,36081,40.685925,-73.756953,1,1,1,0,0,0,-1,5,433,25
2018,360010102153,PS 33 EDWARD M FUNK,NEW YORK CITY GEOGRAPHIC DISTRICT #29,91-37 222ND ST,QUEENS VILLAGE,11428,36081,40.727207,-73.7347,1,1,1,0,0,0,0,5,946,58
2018,360010102158,PS 34 JOHN HARVARD,NEW YORK CITY GEOGRAPHIC DISTRICT #29,104-12 SPRINGFIELD BLVD,QUEENS VILLAGE,11428,36081,40.711038,-73.737824,1,1,1,0,0,0,-1,5,589,37
2018,360010102162,PS 35 NATHANIEL WOODHULL,NEW YORK CITY GEOGRAPHIC DISTRICT #29,191-02 90TH AVE,HOLLIS,11423,36081,40.7137,-73.769074,1,1,1,0,0,0,-1,5,670,39
2018,360010102166,PS 36 SAINT ALBANS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #29,187-01 FOCH BLVD,SAINT ALBANS,11412,36081,40.691225,-73.763833,1,1,1,0,0,0,0,5,402,28
2018,360010102169,CYNTHIA JENKINS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #29,179-37 137TH AVE,JAMAICA,11434,36081,40.676327,-73.758475,1,1,1,0,0,0,-1,5,420,29
2018,360010102172,PS 38 ROSEDALE,NEW YORK CITY GEOGRAPHIC DISTRICT #29,135-21 241ST ST,ROSEDALE,11422,36081,40.671369,-73.733898,1,1,1,0,0,0,0,5,281,20
2018,360010102227,PS 52,NEW YORK CITY GEOGRAPHIC DISTRICT #29,178-37 146TH TERRACE,JAMAICA,11434,36081,40.661353,-73.766958,1,1,1,0,1,0,-1,5,418,30
2018,360010102254,IS 59 SPRINGFIELD GARDENS,NEW YORK CITY GEOGRAPHIC DISTRICT #29,132-55 RIDGEDALE ST,SPRINGFIELD GARDENS,11413,36081,40.681772,-73.753086,2,1,1,0,0,0,6,8,603,38
2018,360010102362,PS 95 EASTWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #29,179-01 90TH AVE,JAMAICA,11432,36081,40.710975,-73.783233,1,1,1,0,0,0,0,5,1446,86
2018,360010102409,JEAN NUZZI INTERMEDIATE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #29,213-10 92ND AVE,QUEENS VILLAGE,11428,36081,40.720583,-73.746726,2,1,1,0,0,0,6,8,1164,73
2018,360010102432,PS/IS 116 WILLIAM C HUGHLEY,NEW YORK CITY GEOGRAPHIC DISTRICT #29,107-25 WREN PL,JAMAICA,11433,36081,40.700649,-73.781649,1,1,1,0,0,0,-1,8,781,57
2018,360010102438,PS 118 LORRAINE HANSBERRY,NEW YORK CITY GEOGRAPHIC DISTRICT #29,190-20 109TH RD,HOLLIS,11412,36081,40.70326,-73.765589,1,1,1,0,0,0,-1,5,453,30
2018,360010102483,PS 131 ABIGAIL ADAMS,NEW YORK CITY GEOGRAPHIC DISTRICT #29,170-45 84TH AVE,JAMAICA,11432,36081,40.717039,-73.79413,1,1,1,0,0,0,0,5,745,43
2018,360010102484,PS 132 RALPH BUNCHE,NEW YORK CITY GEOGRAPHIC DISTRICT #29,132-15 218TH ST,SPRINGFIELD GARDENS,11413,36081,40.682063,-73.749612,1,1,1,0,0,0,-1,5,368,27
2018,360010102493,PS 134 HOLLIS,NEW YORK CITY GEOGRAPHIC DISTRICT #29,203-02 109TH AVE,HOLLIS,11423,36081,40.707834,-73.754832,1,1,1,0,0,0,-1,5,340,29
2018,360010102494,BELLAIRE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #29,207-11 89TH AVE,QUEENS VILLAGE,11427,36081,40.720611,-73.757326,1,1,1,0,0,0,-1,5,926,61
2018,360010102497,PS 136 ROY WILKINS,NEW YORK CITY GEOGRAPHIC DISTRICT #29,201-15 115TH AVE,SAINT ALBANS,11412,36081,40.698574,-73.752488,1,1,1,0,0,0,-1,5,586,38
2018,360010102506,PS/MS 138 SUNRISE,NEW YORK CITY GEOGRAPHIC DISTRICT #29,251-11 WELLER AVE,ROSEDALE,11422,36081,40.65973,-73.734733,1,1,1,0,0,0,-1,8,727,49
2018,360010102532,PS/MS 147 RONALD MCNAIR,NEW YORK CITY GEOGRAPHIC DISTRICT #29,218-01 116TH AVE,CAMBRIA HEIGHTS,11411,36081,40.697467,-73.74049,1,1,1,0,0,0,-1,8,551,42
